OBJECTID,Shape,SeepID,Date,Seep_Name,Latitude,Longitude,Clay_Layer_Presence,Clay_Layer_Depth__cm,Temperature,Conductivity_mScm,Salinity,DO,DOmgL,pH,Water_Presence,Flowing_Water,Blackened_Leaves,Visible_Exit,Phosphates_ppm,Nitrates_ppm,Radon__Bq_m3,Stygobromus,Crangonyx,Caecidotea_kenki,Caecidotea_jeffersoni,Caecidotea_sp__Unknown,Fontigens,Inhabitants,Species_identified,PARKNAME,Notes,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_AGE,ROCKTYPE1,ROCKTYPE2,AWC,CLAY,KFFACT,OM,PERM,THICK,HYGRP,DRAIN,LL,IFHYDRIC,AFLDFREQ,Precipmm,Snowfallmm,Snowdepthmm,MaxtempC,MintempC,ElevationM,SlopeDegree,TWetnessI,SEEP_DIST,INHAB_DIST,ROAD_FID,ROAD_DIST,TRAIL_FID,TRAIL_DIST,OUTFALL_FID,OUTFALL_DIST,IMPERV_DIST,BORDER_FID,BORDER_DIST,BORDER_FEAT,radius,area_circ,compactness,core_area,core_per,neighbor_d,Seeps_per_m2,Proportion_Inhab,Count_Species_inpatch,Seepsperpatch,Count_Inhab_inpatch,Is_Calvert,Is_Upland,Is_Water,Is_Potomac,Is_Lowland,SoilC_FAC1,SoilC_FAC2,SoilC_FAC3,SoilC_FAC4,SoilC_FAC5,SoilC_FAC6,Rock1_gravel,Rock1_sand,Rock1_water,Rock2_none,Rock2_clayormud,Rock2_sand,Bin_hotspot,Bin_inhabited
119,Point,NACE146,2/6/2017,T17-4 Site 3,38.86332,-76.976557,N,<Null>,5.33,0.095,0.07,64.8,8.24,8.61,Y,Y,Y,Y,-6.005,0.377,15.07,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,"No clay, sandy. The cord down up to 50 cm.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,3.9,-4.4,35.562,23.19049,6.412803,0,10.594484,35618,48.735244,5,215.078026,105,285.981727,47.106042,40,13.656488,NatParkBorders,3336.479848,34972487.053075,.016303,445887.225215,7895.410696,11.78397,5.8E-005,.242424,3,33,8,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
120,Point,NACE153,3/20/2017,T17-4 Site 10,38.863301,-76.976534,N,<Null>,6.75,0.115,0.08,61.1,7.49,5.62,Y,Y,Y,N,8.553,0.619,410.59,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,"55cm deep there was no clay layer, the sediment is sandy and a redish brown and tan color",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,17.3,0,0,15.6,2.8,35.562,23.19049,6.412803,0,10.594484,35618,48.735244,5,215.078026,105,285.981727,47.106042,40,13.656488,NatParkBorders,3336.479848,34972487.053075,.016303,445887.225215,7895.410696,11.78397,5.8E-005,.242424,3,33,8,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
121,Point,NACE152,3/20/2017,T17-4 Site 9,38.863363,-76.976643,Y,20,7.23,0.185,0.13,64.4,7.77,5.54,Y,Y,Y,Y,5.244,0.503,309.57,1,0,0,0,0,0,1,1 Stygobromus.,FORT CIRCLE PARK,<Null>,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,17.3,0,0,15.6,2.8,38.574,34.15925,6.412803,10.594484,0,35618,59.107873,5,223.358252,105,293.041661,57.503728,40,19.247283,NatParkBorders,3336.479848,34972487.053075,.016303,445887.225215,7895.410696,11.78397,5.8E-005,.242424,3,33,8,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
122,Point,NACE163,11/16/2017,T19-6 Site 1,38.865,-76.972222,<Null>,<Null>,9.33,0.204,0.14,5.7,0.61,8.01,Y,N,Y,<Null>,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,"auger was not taken, so no clay layer. pH was high. Need to redo",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,9.4,1.1,49.297,31.74993,3.958334,292.958435,431.38831,2908,68.356235,5,17.62214,543,409.500607,17.924113,55,65.566595,NatParkBorders,1054.025061,3490208.561422,.028671,56684.314433,2514.72965,19.085234,1E-005,0,0,1,0,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
123,Point,NACE184,3/15/2018,T24-6 Site 11,38.86619,-76.956899,Y,10,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Y,N,Y,Y,<Null>,<Null>,1295.9,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,need to come back to get YSI. Upstream from S1 and S2. Collected radon on 11.7.18,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,8.9,-1.1,71.259,7.029343,3.840043,58.266493,92.532926,2329,77.85414,5,4.076007,531,97.210809,5.223963,61,71.276026,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
124,Point,NACE174,3/1/2018,T24-6 Site 1,38.866314,-76.957588,Y,18,8.8,<Null>,0.21,50,5.7,6.47,Y,N,Y,Y,<Null>,<Null>,1070,0,0,0,0,0,0,0,1 Hydrophilidae larva,FORT CIRCLE PARK,collected a worm in 70%,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,15,2.2,68.029,8.248378,6.412803,0,118.187123,11721,72.576941,5,6.68265,532,76.757836,6.049861,61,66.947542,NatParkBorders,337.11232,357025.104576,.153804,36206.291563,1631.73623,1.107872,3.6E-005,0,0,2,0,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
125,Point,NACE175,3/1/2018,T24-6 Site 2,38.866185,-76.957557,Y,16,8.7,<Null>,0.2,35,4.1,6.15,Y,N,Y,Y,<Null>,<Null>,7240,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,chem with Dr. knee's ysi need to check conductivity numbers,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,15,2.2,68.029,8.248378,6.412803,0,118.187123,11721,72.576941,5,6.68265,532,76.757836,6.049861,61,66.947542,NatParkBorders,337.11232,357025.104576,.153804,36206.291563,1631.73623,1.107872,3.6E-005,0,0,2,0,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
126,Point,NACE189,3/29/2018,T24-6 Site 12,38.866546,-76.954378,Y,0,7.61,1.628,1.26,34.4,4.07,4.59,Y,Y,Y,Y,<Null>,<Null>,7491.4,0,0,0,1,0,0,1,1 Caecidotea jeffersoni in 80%,FORT CIRCLE PARK,collected isopod in 80%. Collected radon on 11.7.18. This is the head of the stream. Did not do T24-6 S 13 because too dry,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.8,0,0,8.3,-1.1,57.325,43.57013,3.958334,33.38551,0,10117,26.256822,5,99.933669,570,16.894706,22.080704,61,9.527484,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
127,Point,NACE168,2/16/2018,T21-8 Site 5,38.866537,-76.964574,Y,18,9.53,0.212,0.14,35,4,4.42,Y,N,Y,Y,<Null>,<Null>,4074.3,1,0,0,0,0,0,1,3 stygobromus in 80% and 1 in 100%,FORT CIRCLE PARK,redid pH on 10.31.18 with Dr. Knee YSI,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,1.8,0,0,12.2,-.6,45.539,10.53796,2.989656,22.921326,0,10097,92.435048,5,13.685822,536,79.385634,92.435047,62,91.705809,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
129,Point,NACE187,3/29/2018,T24-6 Site 16,38.866649,-76.954907,Y,0,8.59,0.552,0.4,45.7,5.32,3.71,Y,Y,Y,<Null>,<Null>,<Null>,7369.4,1,0,0,0,0,0,1,1 Stygobromus in 100%,FORT CIRCLE PARK,collected 1 styg in 100%. Collected radon on 11.7.18. Did not do T24-6 S15 because not enough water. pH was double checked after brand new pH probe.,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.8,0,0,8.3,-1.1,56.63,12.24292,6.412803,15.890742,0,10117,27.667074,5,110.988545,529,2.253132,23.588677,61,11.122158,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
130,Point,NACE186,3/29/2018,T24-6 Site 17,38.866687,-76.955092,Y,0,8.47,0.325,0.23,45.5,5.28,3.8,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,1,0,0,1,1 Caecidotea jeffersoni in 80%,FORT CIRCLE PARK,collected rare troglomorphic isopod in 80%. Coming out of wall next to stream. Lots of flow!,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.8,0,0,8.3,-1.1,52.209,37.21485,3.958334,15.890742,0,10117,34.997614,5,103.818741,50,.970882,30.978746,61,18.476966,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
131,Point,NACE183,3/15/2018,T24-6 Site 10,38.866656,-76.956056,Y,26,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Y,Y,Y,Y,<Null>,<Null>,9193.4,1,0,0,0,0,0,1,3 stygobromus in 100%,FORT CIRCLE PARK,need to come back to get YSI. 3 styg collected in 100%. Looks like classic rock creek park site. Collected radon 11.7.18,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,8.9,-1.1,52.863,7.306309,3.958334,79.453732,0,10117,71.856348,5,72.50621,531,56.735353,67.935777,61,55.25013,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
132,Point,NACE167,2/8/2018,T21-8 Site 4,38.866559,-76.964568,Y,20,6.17,0.403,0.31,16.8,2.06,6.02,Y,Y,Y,Y,<Null>,<Null>,1246.7,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,came back on 2.16.18 and no animals,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.3,0,0,5,-3.3,47.139,8.616726,6.412803,22.921326,22.921326,10097,112.748563,5,4.978083,536,102.306749,85.795006,62,72.046356,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
133,Point,NACE169,2/16/2018,T21-8 Site 6,38.866791,-76.964967,Y,15,8.44,0.311,0.22,76.5,8.95,5.63,Y,Y,Y,Y,<Null>,<Null>,6743,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,redid pH on 10.31.18 with Dr. Knee YSI,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,1.8,0,0,12.2,-.6,46.543,19.1524,6.412803,42.284384,48.518665,10142,95.040981,5,25.295446,536,111.371561,88.212745,62,64.188054,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
134,Point,NACE164,2/8/2018,T21-8 Site 1,38.867118,-76.966507,Y,24,0.54,0.231,0.21,28.5,4.07,0.81,Y,N,Y,Y,<Null>,<Null>,567,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,need to redo because the pH meter was not working,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.3,0,0,5,-3.3,35.171,5.620523,<Null>,0,177.634028,10137,57.868468,5,21.620763,87,58.342036,57.868468,62,57.950787,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
135,Point,NACE165,2/8/2018,T21-8 Site 2,38.867115,-76.966501,Y,25,0.66,0.333,0.3,38,5.43,0.4,Y,N,Y,<Null>,<Null>,<Null>,697.6,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,need to redo to get pH  and look for animals,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,.3,0,0,5,-3.3,35.171,5.620523,<Null>,0,177.634028,10137,57.868468,5,21.620763,87,58.342036,57.868468,62,57.950787,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
136,Point,NACE180,3/8/2018,T24-6 Site 7,38.867238,-76.957299,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Y,Y,Y,Y,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,3 Stygobromus in 80% and 2 in 100%,FORT CIRCLE PARK,"need to come back to get radon, YSI, and clay. Collected 2 amphipods in 100% and 3 in 80%",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,10.2,25,25,7.8,-1.7,49.162,15.18175,3.840043,33.385231,0,10967,63.412592,5,111.194998,103,44.388348,59.228254,61,46.670634,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
137,Point,NACE171,2/22/2018,T22-6 Site 1,38.867271,-76.961001,Y,31,10.4,<Null>,0.11,80,9,5.11,Y,Y,Y,Y,<Null>,<Null>,6322.9,1,0,0,0,0,0,1,6 stygobromus in 100%,FORT CIRCLE PARK,chem with Dr. knee's ysi…need to figure out what conductivity readings are,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,25,11.7,53.962,20.94787,3.774792,25.800485,0,10155,77.356752,5,113.275528,49,42.555413,56.296495,62,45.088472,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
138,Point,NACE181,3/8/2018,T24-6 Site 8,38.867408,-76.957058,Y,75,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Y,Y,Y,Y,<Null>,<Null>,4358.6,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,Came back 10.31.18 and got YSI and radon but it was collected and labeled as NACE180 T24-6S7. Not great YSI data so need to redo still. So much water the auger went all the way in with no resistance. Got clay data from surrounding area.,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,10.2,25,25,7.8,-1.7,44.138,6.265313,3.958334,37.725353,37.725353,10967,30.642735,5,135.751499,103,50.548131,26.553878,61,13.943642,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
139,Point,NACE176,3/1/2018,T24-6 Site 3,38.867389,-76.957559,Y,40,9.7,<Null>,0.13,27,3,4.91,Y,N,Y,Y,<Null>,<Null>,3180,1,0,0,0,0,0,1,4 Stygobromus in 100%,FORT CIRCLE PARK,collected stygobromus in 100%,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,15,2.2,46.847,12.36909,3.774792,25.80043,0,12239,57.58342,5,125.613366,103,25.28072,53.405893,61,40.909405,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
140,Point,NACE172,2/22/2018,T22-6 Site 2,38.867448,-76.960797,<Null>,<Null>,10.9,<Null>,0.28,10,1.1,5.06,Y,Y,Y,Y,<Null>,<Null>,2564.9,1,0,0,0,0,0,1,2 stygobromus in 100%,FORT CIRCLE PARK,chem with Dr. knee's ysi…need to figure out what conductivity readings are. Rocks stopped auger at 25 cm,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,25,11.7,51.468,0,<Null>,25.800485,0,10121,60.014222,5,138.247806,49,24.226141,56.646417,62,47.603487,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,1
141,Point,NACE170,2/16/2018,T21-8 Site 7,38.867387,-76.965094,Y,9,11.84,0.539,0.35,45.6,4.93,5.41,Y,N,Y,N,<Null>,<Null>,11152.5,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,redid pH on 10.31.18 with Dr. Knee YSI,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,1.8,0,0,12.2,-.6,53.449,35.77522,4.24632,69.592567,116.394297,10142,35.208776,5,91.509985,87,155.394518,18.986444,62,12.452955,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
142,Point,NACE182,3/15/2018,T24-6 Site 9,38.867609,-76.957487,Y,38,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,"need to come back to get radon and YSI. I thought I collected radon from this site, but it was wrong--throw out that number Straight down gully from T24-6 S3 but dry in between so it must be a separate site",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,8.9,-1.1,43.9,0,3.192923,25.80043,25.80043,12239,32.16504,5,149.003255,103,3.550528,28.09635,61,15.536862,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
143,Point,NACE173,2/22/2018,T22-6 Site 3,38.867577,-76.960647,Y,45,11.7,<Null>,0.27,5,0.5,5.59,Y,N,Y,Y,<Null>,<Null>,9519,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,chem with Dr. knee's ysi need to check conductivity numbers,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0,0,25,11.7,51.468,0,6.100122,33.38526,33.38526,10121,30.831692,5,167.437728,49,25.299787,27.451041,62,18.445641,NatParkBorders,1278.006772,5131163.0581,.038293,139600.638445,3595.251373,15.838359,4.6E-005,.333333,1,9,3,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
144,Point,NACE178,3/8/2018,T24-6 Site 5,38.867981,-76.957992,Y,12,11.6,0.729,0.49,35.9,3.88,7.33,Y,N,Y,N,<Null>,<Null>,1414.5,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,collected radon and YSI on 3.29.18,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,10.2,25,25,7.8,-1.7,43.9,0,3.526054,0,77.235799,10139,14.592341,5,188.28797,103,67.695943,10.404217,61,1.950714,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
145,Point,NACE179,3/8/2018,T24-6 Site 6,38.867984,-76.958026,Y,17,10.59,0.689,0.47,16.6,1.83,5.92,Y,N,Y,N,<Null>,<Null>,13305.9,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,collected radon and YSI on 3.29.18,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,10.2,25,25,7.8,-1.7,43.9,0,3.526054,0,77.235799,10139,14.592341,5,188.28797,103,67.695943,10.404217,61,1.950714,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
146,Point,NACE177,3/8/2018,T24-6 Site 4,38.868124,-76.958118,Y,0,7.25,0.658,0.49,45,5.41,6.75,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,collected radon and YSI on 3.29.18,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,10.2,25,25,7.8,-1.7,43.9,0,3.37116,10.593537,82.844233,10139,19.46271,5,187.810666,103,75.824905,15.369245,61,2.958376,NatParkBorders,244.164452,187289.90797,.410902,62055.179905,1449.392105,1.107872,.000169,.538462,3,13,7,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
147,Point,NACE185,3/22/2018,T26-6 Site 1,38.869573,-76.94993,Y,32,5.13,1.303,1.07,63.3,8.01,7.17,Y,N,Y,Y,<Null>,<Null>,499.9,0,0,0,0,0,0,0,<Null>,FORT CIRCLE PARK,collected snail in 80%. Clayish/gravel layer at 32 cm,Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,24.6,8,0,2.8,-.6,68.487,12.64528,4.24632,432.006394,527.033865,10248,46.44245,5,2.624873,52,249.069931,5.878535,64,56.39298,NatParkBorders,2477.944278,19290015.557456,.012864,137185.564452,5535.925772,12.193101,4E-006,0,0,1,0,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
148,Point,NACE50,4/24/2013,T27-7 Site 5,38.873096,-76.947595,Y,10,12.9,0.2759,0.17,32,3.3,4.91,Y,Y,Y,Y,<Null>,<Null>,<Null>,0,0,0,0,0,0,0,<Null>,FORT DUPONT PARK,"ph where invertibrates were found was 4.53, revistied 3/27/19 to collect radon, nutrient, clay, and binary data.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,19.8,.3,.4,3.99,77.8,2.9,3.6,25.9,.1,3.8,0,0, ,17.2,7.2,60.387,3.133891,6.412803,43.647115,202.287737,12411,62.363304,5,46.865532,52,222.371549,46.53944,104,53.085682,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,.186246464006815,-1.04314517528022,-.0859027806960936,.113601494938897,.56043526013831,-2.40164808928967E-007,1,0,0,0,0,1,0,0
149,Point,NACE208,12/12/2013,T29-9 Site 1,38.873206,-76.942979,Y,10,9.1,67.8,0.05,39.7,4.57,4.52,Y,Y,N,Y,<Null>,<Null>,<Null>,1,0,0,0,0,0,1,Stygobromus,FORT DUPONT PARK,"Storm drain runoff above seep, revisited 4/5/19 to collect YSI, radon, nutrient, binary, clay, and fauna data. Collected 4 styg- waiting to get species ID as of May 2019.",Kp,Kp;5,Potomac Gr,Cretaceous,gravel,sand,.11,20.5,.3,.4,2.77,68.1,2.9,3.7,27.8,.1,3.9,8.4,33,25,3.3,-5.6,65.209,12.84837,<Null>,190.670751,0,11325,195.272018,5,7.173281,523,291.44796,39.969719,104,243.893572,NatParkBorders,682.226888,1462201.312705,.330493,441444.645525,4041.937466,6.777007,4.1E-005,.2,1,20,4,0,0,0,1,0,-.079205413484419,-.472217430989778,.868686511136509,-1.26006108601399,-2.23976142846386,6.72880560159683E-008,1,0,0,0,0,1,0,1
